topic,timestamp,title,docs
3,2023-9-13,Hà Nội hỗ trợ nạn nhân vụ cháy chung cư mini - VnExpress,thành_phố_hà_nội chiều thông_tin trẻ tử_vong triệu đồng quỹ bảo_trợ trẻ_em thành_phố trẻ bị_thương điều_trị bệnh_viện triệu đồng họp bí_thư thành ủy hà_nội đinh_tiến_dũng nạn_nhân tạm_cư thoát nạn h chung_cư mini tầng nằm ngõ mặt_phố khương_hạ phường khương_đình quận_thanh_xuân bốc cháy dữ_dội họp thường_vụ quốc_hội thứ_trưởng công_an lê_văn_tuyến thiệt_hại vụ cháy nặng_nề chết bị_thương thống_kê bệnh_viện bạch_mai đống đa_hà đông_y hà_nội bưu_điện người_lớn trẻ_em tử_vong nhà_xác bệnh_viện quân_y hà_đông tiếp_nhận thi_thể võ_hải viết_tuân
1,2023-9-13,Kỷ niệm 110 năm ngày sinh Giáo sư Trần Đại Nghĩa - VnExpress,lễ kỷ_niệm tổ_chức tham_dự nguyên lãnh_đạo đảng nhà_nước đại_diện lãnh_đạo bộ_ngành trung_ương tỉnh_thành đồng_bằng_sông_cửu_long cán_bộ người_dân bí_thư tỉnh ủy vĩnh_long bùi_văn_nghiêm dịp tưởng_nhớ tri_ân nhận_thức sâu_sắc cuộc_đời hoạt_động cách_mạng cống_hiến to_lớn giáo_sư viện_sĩ thiếu_tướng anh_hùng lao_động trần_đại_nghĩa kỷ_niệm ngày_sinh khoa_học công_nghệ hoạt_động công_trình hóa toàn_bộ khu lưu_niệm giáo_sư viện_sĩ trần_đại_nghĩa thành_bảo_tàng d trực_tuyến tặng tỉnh_vĩnh_long giáo_sư trần_đại_nghĩa phạm_quang lễ_sinh gia_đình nhà_giáo làng chánh_hiệp tam_bình_tỉnh_vĩnh_long xã hòa_hiệp huyện tam_bình_tỉnh_vĩnh_long hiếu_học tư_chất thông_minh đứng hạng ưu kỳ thi trường đứng đầu hai kỳ thi tú_tài bản_xứ tú_tài_tây phạm_quang lễ pháp du_học pháp_đức làm_việc viện nghiên_cứu máy_bay xưởng chế_tạo máy_bay viện_nghiên_cứu_vũ_khí chủ_tịch hồ chí_minh pháp thương_thuyết phạm_quang_lễ đề_đạt nguyện_vọng phục_vụ đất_nước chủ_tịch hồ chí_minh giao_trọng_trách cục trưởng quân_giới quốc_phòng nhà_khoa_học nền_móng công_nghiệp quốc_phòng non_trẻ việt_nam kiêm giám_đốc nha nghiên_cứu quân_giới bộ_tổng_tư_lệnh_quân_đội chỉ_đạo kỹ_thuật trần đại_nghĩa xưởng quân_giới đóng thái_nguyên chế_tạo thành_công súng bazoka đánh xe_tăng tàu_chiến cộng_sự nghiên_cứu chế_tạo thành_công súng giật_skz sức công_phá bắn pháo_đài kiên_cố trần_đại_nghĩa phong quân_hàm thiếu_tướng phong danh_hiệu anh_hùng lao_động đợt việt_nam đảm_nhiệm chức_vụ phó chủ_nhiệm tổng_cục_hậu_cần phụ_trách kỹ_thuật quốc_phòng lãnh_đạo cán_bộ kỹ_thuật cải_tiến nâng tầm bắn tên_lửa sam ii liên_xô sản_xuất tiêu_diệt siêu pháo_đài bay_b mỹ bầu_trời hà_nội đất_nước thống_nhất thứ_trưởng công_thương chủ_tịch liên_hiệp hội khoa_học kỹ_thuật việt_nam hiệu_trưởng trường đại_học bách_khoa hà_nội đại_biểu quốc_hội khóa ii iii viện_sĩ viện_hàn_lâm khoa_học liên_xô cộng_hòa dân_chủ đức lâm_bệnh qua_đời tp_hcm an_bình
8,2023-9-13,Thủ tướng: Đẩy nhanh việc dùng cát biển làm cao tốc - VnExpress,công_điện tối thủ_tướng phạm_minh giao_thông vận_tải tài_nguyên môi_trường xây_dựng nông_nghiệp phát_triển nông_thôn khoa_học công_nghệ phối_hợp đẩy tiến_độ cát biển san dự_án tài_nguyên môi_trường nhiệm_vụ tác_động môi_trường cát biển đắp cao_tốc xác_định cát biển hướng_dẫn thăm_dò khai_thác hồi giao_thông vận_tải thí_điểm mẫu cát biển trà_vinh sóc_trăng xây cao_tốc thí_điểm cát biển tuyến đt dự_án thành_phần hậu_giang cà_mau_bộ giao_thông vận_tải khảo_sát trữ_lượng cát biển tỉnh_trà_vinh phép khai_thác mỏ triệu công_suất khai_thác triệu mỏ quy_hoạch trữ_lượng mỏ sóc trăng_quy_mô tỷ nằm bờ biển km hai mỏ trà_vinh triệu miền tây hai dự_án cao_tốc châu_đốc thơ sóc_trăng thơ cà_mau triệu cát song vật_liệu đáp_ứng thủ_tướng giao_bộ_giao_thông_vận_tải ban_hành quy_chuẩn thiết_kế cao_tốc căn_cứ xác_định suất đầu_tư huy_động vốn quy_chuẩn tham_khảo kinh_nghiệm quốc_tế thực_tiễn dự_án việt_nam ý_kiến nhà_khoa_học quy_định làn mặt_cắt ngang dải_phân_cách tốc_độ thiết_kế trạm dừng nghỉ nguyên_tắc xây nút giao_cắt đường gom
3,2023-9-13,Thủ tướng thị sát hiện trường vụ cháy chung cư mini - VnExpress,thủ_tướng phạm_minh_chính phó chủ_tịch quốc_hội trần_quang_phương thứ_trưởng công_an nguyễn_văn_long sâu hiện_trường vụ cháy phút thị_sát hiện_trường thủ_tướng bệnh_viện_bạch_mai thăm_hỏi nạn_nhân nằm ngõ phố_khương_hạ tòa chung_cư cháy thiết_kế kiểu ống lối cửa chữa_cháy cứu_hộ
5,2023-9-13,Bình Chánh muốn mở phố đêm ở khu dân cư Trung Sơn - VnExpress,thông_tin tờ_trình bình_chánh kiến_nghị ubnd tp hcm tổ_chức phố_đêm_trung_sơn phục_vụ cộng_đồng phát_triển du_lịch khu dân_cư trung_sơn xã bình_hưng giáp kết_nối huyện nhà_bè huyện cần_giuộc long_an tỉnh tây_nam_bộ phố đêm triển_khai đường khu dân_cư trung_sơn giai_đoạn đầu giáp đường đường a giai_đoạn kéo_dài giáp đường đường_số_ tp hcm phố đêm hai phố bùi_viện nguyễn_huệ phố ẩm_thực hồ thị_kỷ kỳ_đài quang_trung vĩnh_khánh hậu_giang nguyễn_thượng_hiền quận_ lê_tuyết
1,2023-9-13,Nghiên cứu nộp phạt vi phạm giao thông trên VNeID - VnExpress,nghị_quyết phiên họp chính_phủ thường_kỳ chính_phủ giao_bộ giao_thông vận_tải nghiên_cứu nộp phạt vi_phạm giao_thông thẩm_quyền thanh_tra giao_thông vneid_bộ công_an hoàn_thiện ứng_dụng vneid_tích_hợp tiện_ích quản_lý xã_hội ứng_dụng phục_vụ người_dân doanh_nghiệp thủ_tục hành_chính môi_trường điện_tử cục cảnh_sát giao_thông bộ_công_an thử_nghiệm kết_nối cơ_sở_dữ_liệu quốc_gia dân_cư cơ_sở_dữ_liệu vi_phạm hành_chính nộp phạt vi_phạm giao_thông ứng_dụng vneid người_dân kênh trực_tuyến
3,2023-9-13,Thứ trưởng Công an: Thiệt hại vụ cháy chung cư mini rất nặng nề - VnExpress,lãnh_đạo báo_cáo chủ_tịch quốc_hội thủ_tướng thường_trực ban_bí_thư tuyến thông_tin phiên làm_việc ủy_ban_thường_vụ_quốc_hội thứ_trưởng công_an báo lãnh_đạo hiện_trường chỉ_đạo công_an_hà_nội nhanh_chóng dập tắt đám cháy cứu nạn vụ cháy bùng_phát h ngách phố khương_hạ phường_khương_đình nhà_chức_trách thanh_xuân tp_hà_nội cứu sống cấp_cứu tuyến bộ_công_an quyết_liệt kiểm_tra công_tác phòng cháy cơ_sở kinh_doanh cơ_quan doanh_nghiệp cơ_sở khắc_phục vướng tiêu_chuẩn phòng cháy chữa_cháy bộ_xây_dựng ban_hành công_an bàn xây_dựng tháo_gỡ tuyến trưởng ban công_tác đại_biểu nguyễn_thị_thanh bày_tỏ lo_ngại tám đầu xảy vụ cháy chết vụ gia_đình chủ_trương biện_pháp phòng_chống cháy nổ ban_hành kết_quả tương_xứng xảy liên_tiếp dư_luận chỉ_đạo nêu cháy nêu quan_điểm đại_diện chính_phủ hiện_bộ_công_an xây_dựng phối_hợp bộ_ngành địa_phương tháo_gỡ sản_xuất kinh_doanh
3,2023-9-13,Hiện trường vụ cháy chung cư mini ở Hà Nội - VnExpress,lửa bùng_phát h chung_cư mini tầng ngách phố khương hạ_phường_khương_đình h quận_thanh_xuân thông_báo lực_lượng chức_năng cứu nằm viện cơ_quan_chức_năng thống_kê thiệt_mạng ghi_nhận bệnh_viện bạch_mai đống đa_hà đông bưu_điện đại_học_y_hà_nội tử_vong ngoại_viện nhà_xác bệnh_viện_quân_y_ tiếp_nhận thi_thể
3,2023-9-13,Nhiều thi thể được đưa khỏi chung cư mini sau vụ cháy - VnExpress,h chung_cư mini tầng ngách phố khương hạ_quận_thanh_xuân xảy hỏa_hoạn chung_cư mini mặt phố_khương_hạ nằm ngách rộng xe cứu hỏa xe_thang h trời mưa to_cách phút cáng xe cứu_thương chở bệnh_viện bạch_mai đống đa_hà đông_y hà_nội bưu_điện tiếng còi_hú liên_tục vang đêm h h tử_vong lần_lượt nhà_xác bệnh_viện_quân_y_ hiện_trường km lực_lượng cứu_hộ rút dần xe chữa_cháy nằm phố_khương_hạ vòng phong_tỏa tòa cháy đầu phố_khương_hạ duy_trì h bí_thư thành ủy đinh tiến_dũng phó thủ_tướng trần_lưu_quang hiện_trường báo_cáo lực_lượng cứu_hộ hiện_trường dũng triệu_tập họp khẩn khắc_phục sự_cố thủ_tướng phạm_minh_chính gửi công_điện ubnd tp hà_nội phối_hợp bộ_công_an lực_lượng chức_năng khắc_phục hậu_quả điều_tra nguyên_nhân vụ cháy h ubnd_quận_thanh_xuân_phát thông_tin vụ cháy bệnh_viện bạch_mai đống đa_hà đông_y hà_nội bưu_điện tiếp_nhận chết nhập bệnh_viện nạn_nhân thiệt_mạng trung_tâm hà_nội thẳng hiện_trường vụ cháy nhà_xác bệnh_viện quân_y hà_đông họp thường_vụ quốc_hội thứ_trưởng công_an lê_văn_tuyến vụ cháy chung_cư khương_hạ thiệt_hại nặng_nề chết bị_thương lãnh_đạo báo_cáo chủ_tịch quốc_hội thủ_tướng thường_trực ban_bí_thư h thủ_tướng phạm_minh_chính phó chủ_tịch quốc_hội trần_quang_phương thứ_trưởng công_an nguyễn_văn_long hiện_trường vụ cháy hà_nội thông_báo triệu đồng nạn_nhân tử_vong triệu đồng bị_thương vụ cháy ngõ phố khương hạ_phường_khương_đình chung_cư mini nhà_trọ thu_hút vợ_chồng trẻ sinh_viên trường đại_học
4,2023-9-13,"3 người chết, 7 người mất tích do lũ cuốn - VnExpress",chiều_tối tỉnh_lào_cai mưa to liên_tục h dòng suối nậm_phá nậm cang nậm than xã liên_minh thị_xã_sa_pa dâng thành dòng lũ trại cá hồi cá tầm thông_tin văn_phòng thường_trực ban chỉ_huy phòng_chống thiên_tai tìm_kiếm cứu nạn tỉnh lào_cai lũ_quét sạt_lở đất chết vù a_nguyên vù_a giả_tuổi thị_xã sa_pa huyện_văn_bàn mất_tích hiện cơ_quan_chức_năng tỉnh_lào_cai tìm_kiếm cứu nạn thống_kê thiệt_hại quốc_lộ d đoạn xã đồng_tuyển tp lào_cai ngập đường nối cao_tốc hà_nội lào_cai sa_pa đoạn phường_bắc_cường ngập giao_thông tê_liệt trung_tâm dự_báo khí_tượng thủy_văn quốc_gia mưa_tính h hôm_qua h hôm_nay lào_cai miền bắc đo trung_trải mm dự_báo bắc_trung_bộ mưa mm mm
3,2023-9-13,Cứu người mắc kẹt trong vụ cháy chung cư mini - VnExpress,h lửa bùng chung_cư mini_tầng ngõ phố khương_hạ phường khương_đình quận_thanh_xuân cảnh_sát_phòng_cháy_chữa_cháy_và_cứu_nạn_cứu_hộ chia hai mũi tiếp_cận
3,2023-9-13,"Cháy chung cư mini ở Hà Nội, nhiều người mắc kẹt - VnExpress",h lửa xuất_phát khu xe_máy tầng lan tầng chung_cư mini ngõ phố khương_hạ phường_khương_đình thuê tầng chung_cư mini nguyễn_công_huy gia_đình ngủ ngửi mùi khói gọi dậy chậm phút chết_ngạt huy hiện_trường nhân_chứng_vân_anh tiếng kêu cứu cháu nam lẫn nữ tầng thượng chung_cư phút tiếng kêu bé dần hẳn vân_anh nằm sâu ngõ xe cứu hỏa xe_thang tiếp_cận đỗ phố_khương_hạ vòi rồng bệnh_viện_bạch_mai km ngõ phố khương hạ_phường_khương_đình chung_cư mini nhà_trọ thu_hút vợ_chồng trẻ sinh_viên trường đại_học hà_nội xảy vụ cháy ống thiệt_hại ống tầng tum ngõ thổ_quan quận_đống_đa bốc cháy chết tầng tum phố thành_công quận_hà_đông cháy bốn cháu tử_vong
5,2023-9-13,'Quy hoạch TP HCM cần khai thác tiềm năng sông Sài Gòn' - VnExpress,sông sài_gòn cảnh_quan thiên_nhiên ban tặng tp_hcm nghiên_cứu quy_hoạch phát_triển không_gian đô_thị ven bờ mờ_nhạt ts trần_ngọc chủ_tịch hội quy_hoạch phát_triển đô_thị việt_nam hội_nghị báo_cáo đầu_kỳ điều_chỉnh quy_hoạch tp_hcm tầm dòng sông uốn_lượn tp_hcm dải lụa hiếm khai_thác tiềm_năng so_sánh đà_nẵng sông_hàn chảy trung_tâm thành_phố km song khai_thác bao_gồm không_gian đô_thị ven bờ cầu bắc ngang giúp đà_nẵng thương_hiệu thành_phố cầu chủ_tịch hội quy_hoạch phát_triển đô_thị việt_nam thế_giới sông hoàng_phố thượng_hải trung_quốc thames đẹp sài_gòn tận_dụng phát_triển cảnh_quan nổi_tiếng chiều sông sài_gòn tp hcm km rộng quy_hoạch phát_triển km đoạn khu thủ_thiêm bán_đảo thanh_đa bình_quới ví_như hòn ngọc thành_phố quy_hoạch sông_sài_gòn nhấn thành_phố nổi_tiếng thế_giới đề_nghị tư_vấn nội_dung quy_hoạch phát_triển không_gian ven sông_sài_gòn cảnh_quan thiên_nhiên ban tặng lợi_thế sông sài_gòn phát_triển không_gian toàn_bộ hệ_thống sông_ngòi tp hcm nội_dung quy_hoạch lãnh_đạo hội_quy_hoạch_phát_triển_đô_thị_việt_nam đồng_tình quan_điểm pgsts đỗ tú_lan nguyên_cục phó phát_triển đô_thị xây_dựng tp_hcm sông kênh_rạch điều_chỉnh quy_hoạch nghiên_cứu tận_dụng lợi_thế phát_triển thành_phố hội_nghị chủ_tịch ubnd tp hcm phan_văn_mãi quy_hoạch thành_phố phát_sinh thành_phố rà_soát phát_huy điều_chỉnh bổ_sung mãi chủ_tịch thành_phố nghị_quyết chính_trị tp hcm đông_nam_bộ kinh_tế trọng_điểm nam hướng trung_tâm năng_lực cạnh_tranh hội_nhập quốc_tế mãi trung_tâm lộ_trình phát_triển tiên_quyết đầu_tư hạ_tầng giao_thông kết_nối đồng_bộ đô_thị hiện_hữu mạnh_dạn bứt_phá phát_triển kiểu vết dầu_loang mãi quy_hoạch thành_phố xác_định phương_thức giao_thông công_cộng metro tận_dụng hệ_thống kênh_rạch phát_triển giao_thông thủy mãi tp_hcm đô_thị văn_hóa xã_hội lợi_thế đầy_đủ không_gian xanh dân_số cơ_cấu kinh_tế xã_hội tp_hcm tính_toán kỹ quy_mô chất_lượng phát_triển nhiệm_vụ điều_chỉnh quy_hoạch tp_hcm tầm thủ_tướng duyệt mục_tiêu gắn_kết phát_triển không_gian đô_thị thành_phố khu_vực xung_quanh điều_chỉnh quy_hoạch đáp_ứng chiến_lược phát_triển kinh_tế xã_hội giải_quyết bất_cập đô_thị bao_gồm dân_số hạ_tầng giao_thông môi_trường thích_ứng_biến_đổi khí_hậu đồ_án điều_chỉnh quy_hoạch tp_hcm lập phê_duyệt cơ_sở quản_lý đô_thị xác_định phương_hướng phát_triển không_gian chức_năng đô_thị hệ_thống hạ_tầng kỹ_thuật hướng sáng_tạo hiện_đại gia_minh
4,2023-9-13,Du khách không được mang đồ nhựa ra Cô Tô - VnExpress Du lịch,bắt_buộc giảm_thiểu chất_thải nhựa ô_nhiễm môi_trường biển ubnd_huyện_đảo_cô_tô thông_tin triển_khai quy_định công_an huyện bộ_đội biên_phòng lập chốt kiểm_soát cảng_cô_tô nguyễn_hải_linh_trưởng phòng_văn_hóa_thông_tin_và_du_lịch_huyện_cô_tô huyện đảo tuyên_truyền khuyến_khích du_khách người_dân túi ni_lông đồ nhựa kết_quả tích_cực môi_trường biển cô_tô cải_thiện động_vật quý_hiếm rùa_vích cá_heo đảo sinh_sống đầu huyện đảo_cô_tô_đón lượt kỳ năm_ngoái mùa đẹp du_lịch cô_tô biển đẹp thời_tiết mát_mẻ giá dịch_vụ chăm_sóc khách_hàng chu_đáo mùa hè ubnd huyện cô_tô dịp nghỉ lễ giá loại_hình dịch_vụ du_lịch cô_tô lưu_trú ăn_uống tour tham_quan lê_tân
3,2023-9-13,EVNHCM đảm bảo an toàn điện vùng ngập - VnExpress,đại_diện mưa kéo_dài khu_vực địa_bàn tp_hcm ngập sâu tuyến đường ngập phạm_văn_chiêu quận_gò_vấp phan_huy_ích tân_bình nguyễn_văn_khối quận_gò_vấp đường võ_nguyên giáp tp_thủ_đức trũng cộng cống thoát rác nghẽn đoạn ngập sâu chủ_động an_toàn điện địa_bàn ngập_úng evnhcmc huy_động nhân_viên công_nhân quản_lý vận_hành lưới_điện thành_viên tổ_chức ứng_trực triển_khai phương_án bảo_đảm an_toàn người_dân đội quản_lý lưới_điện khu_vực bám sát địa_bàn thường_xuyên kiểm_tra khu_vực ngập kịp_thời đại_diện evnhcmc evnhcmc khuyến_cáo người_dân bão mưa_to_gió_lớn ngập_úng chú_ý đường dây_điện trạm điện đề_phòng sự_cố dây_điện đứt cột điện đổ cháy nổ rò điện đứng trú mưa chân cột điện mái_hiên trạm biến_áp di_chuyển khu_vực đường_dây giao_chéo đường thủy chú_ý an_toàn trụ điện đổ dây_điện đứt rơi cầm ngăn súc_vật báo ngành điện thông_qua tổng_đài chính_quyền địa_phương đại_diện evnhcmc nhấn_mạnh minh_huy
